guidislink,href,id,link,links,media_thumbnail,published,published_parsed,summary,summary_detail,title,title_detail,scraping_date
False,,https://www.sciencedaily.com/releases/2019/03/190327112610.htm,https://www.sciencedaily.com/releases/2019/03/190327112610.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190327112610.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190327112610-large.jpg', 'height': '170', 'width': '300'}]","Wed, 27 Mar 2019 11:26:10 EDT","[2019, 3, 27, 15, 26, 10, 2, 86, 0]","Researchers have solved the structures of the cancer-promoting enzymes USP25 and USP28, and identified significant differences in their activities. Both enzymes promote the growth of various tumors. The results could benefit towards the development of new, low-side-effects anticancer drugs.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/cancer.xml', 'value': 'Researchers have solved the structures of the cancer-promoting enzymes USP25 and USP28, and identified significant differences in their activities. Both enzymes promote the growth of various tumors. The results could benefit towards the development of new, low-side-effects anticancer drugs.'}",Tumor-promoting enzymes USP25 and USP28: Substantial differences identified,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/cancer.xml', 'value': 'Tumor-promoting enzymes USP25 and USP28: Substantial differences identified'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/02/190213142700.htm,https://www.sciencedaily.com/releases/2019/02/190213142700.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/02/190213142700.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/02/190213142700-large.jpg', 'height': '188', 'width': '300'}]","Wed, 13 Feb 2019 14:27:00 EST","[2019, 2, 13, 19, 27, 0, 2, 44, 0]","In a randomized, controlled pilot trial, researchers found that participants pre-treated with noninvasive vagus nerve stimulation experienced less pain after heat stimulus than mock-treated participants.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/nervous_system.xml', 'value': 'In a randomized, controlled pilot trial, researchers found that participants pre-treated with noninvasive vagus nerve stimulation experienced less pain after heat stimulus than mock-treated participants.'}",Stimulating the vagus nerve in the neck might help ease pain associated with PTSD,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/nervous_system.xml', 'value': 'Stimulating the vagus nerve in the neck might help ease pain associated with PTSD'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/02/190221122917.htm,https://www.sciencedaily.com/releases/2019/02/190221122917.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/02/190221122917.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/02/190221122917-large.jpg', 'height': '194', 'width': '300'}]","Thu, 21 Feb 2019 12:29:17 EST","[2019, 2, 21, 17, 29, 17, 3, 52, 0]","The use of stem cells to repair organs is one of the foremost goals of modern regenerative medicine. Scientists have discovered that the protein Akna plays a key role in this process. It controls, for example, the behavior of neural stem cells via a mechanism that may also be involved in the formation of metastases.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/stem_cells.xml', 'value': 'The use of stem cells to repair organs is one of the foremost goals of modern regenerative medicine. Scientists have discovered that the protein Akna plays a key role in this process. It controls, for example, the behavior of neural stem cells via a mechanism that may also be involved in the formation of metastases.'}",New mechanisms regulating neural stem cells,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/stem_cells.xml', 'value': 'New mechanisms regulating neural stem cells'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2018/03/180316153856.htm,https://www.sciencedaily.com/releases/2018/03/180316153856.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2018/03/180316153856.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2018/03/180316153856-large.jpg', 'height': '200', 'width': '300'}]","Fri, 16 Mar 2018 15:38:56 EDT","[2018, 3, 16, 19, 38, 56, 4, 75, 0]",A new study calls attention to post-storm hazards posed to tree care workers and provides safety recommendations.,"{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/workplace_health.xml', 'value': 'A new study calls attention to post-storm hazards posed to tree care workers and provides safety recommendations.'}",Tree care workers need better training to handle dangers on the job,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/workplace_health.xml', 'value': 'Tree care workers need better training to handle dangers on the job'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2018/10/181011143137.htm,https://www.sciencedaily.com/releases/2018/10/181011143137.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2018/10/181011143137.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2018/10/181011143137-large.jpg', 'height': '111', 'width': '300'}]","Thu, 11 Oct 2018 14:31:37 EDT","[2018, 10, 11, 18, 31, 37, 3, 284, 0]","For adults over age 65, surgical complications can dampen not only their physical health but also their mental sharpness, with more than half of high-risk cases declining into delirium. New research shows a current treatment for seizures can also reverse brain inflammation, such as inflammation after surgery, and the subsequent confusion or cognitive decline that results.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/medical_devices.xml', 'value': 'For adults over age 65, surgical complications can dampen not only their physical health but also their mental sharpness, with more than half of high-risk cases declining into delirium. New research shows a current treatment for seizures can also reverse brain inflammation, such as inflammation after surgery, and the subsequent confusion or cognitive decline that results.'}",Nerve stimulation in mice suggests new way to reduce delirium after surgery,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/medical_devices.xml', 'value': 'Nerve stimulation in mice suggests new way to reduce delirium after surgery'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/01/190124124742.htm,https://www.sciencedaily.com/releases/2019/01/190124124742.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/01/190124124742.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/01/190124124742-large.jpg', 'height': '200', 'width': '300'}]","Thu, 24 Jan 2019 12:47:42 EST","[2019, 1, 24, 17, 47, 42, 3, 24, 0]",Researchers have the first PET scan-documented case of improvement in brain metabolism in Alzheimer's disease in a patient treated with hyperbaric oxygen therapy (HBOT).,"{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/medical_devices.xml', 'value': ""Researchers have the first PET scan-documented case of improvement in brain metabolism in Alzheimer's disease in a patient treated with hyperbaric oxygen therapy (HBOT).""}",Hyperbaric oxygen therapy for Alzheimer's disease,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/medical_devices.xml', 'value': ""Hyperbaric oxygen therapy for Alzheimer's disease""}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/03/190321102851.htm,https://www.sciencedaily.com/releases/2019/03/190321102851.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190321102851.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190321102851-large.jpg', 'height': '159', 'width': '300'}]","Thu, 21 Mar 2019 10:28:51 EDT","[2019, 3, 21, 14, 28, 51, 3, 80, 0]","Scientists have discovered a way to view the immune cell 'landscape' of bowel cancer tumors, paving the way towards more individualized medicine and treatment for many other diseases in the future.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/cancer.xml', 'value': ""Scientists have discovered a way to view the immune cell 'landscape' of bowel cancer tumors, paving the way towards more individualized medicine and treatment for many other diseases in the future.""}",Discovery paves way for precision medicine in future,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/cancer.xml', 'value': 'Discovery paves way for precision medicine in future'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/01/190115162331.htm,https://www.sciencedaily.com/releases/2019/01/190115162331.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/01/190115162331.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/01/190115162331-large.jpg', 'height': '299', 'width': '300'}]","Tue, 15 Jan 2019 16:23:31 EST","[2019, 1, 15, 21, 23, 31, 1, 15, 0]","A team of scientists has made valuable progress toward creating clinical-grade cells for treatment of bone disease and injury. In their study, the team identified two types of growth media that could support effective expansion of mesenchymal progenitor (MP) cells from stem cells in a clinically compatible, Good Manufacturing Practice (GMP) setting.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/stem_cells.xml', 'value': 'A team of scientists has made valuable progress toward creating clinical-grade cells for treatment of bone disease and injury. In their study, the team identified two types of growth media that could support effective expansion of mesenchymal progenitor (MP) cells from stem cells in a clinically compatible, Good Manufacturing Practice (GMP) setting.'}",Scientists make strides in creation of clinical-grade bone,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/stem_cells.xml', 'value': 'Scientists make strides in creation of clinical-grade bone'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2017/04/170411130844.htm,https://www.sciencedaily.com/releases/2017/04/170411130844.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2017/04/170411130844.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2017/04/170411130844-large.jpg', 'height': '284', 'width': '300'}]","Tue, 11 Apr 2017 13:08:44 EDT","[2017, 4, 11, 17, 8, 44, 1, 101, 0]",Surgical training is one more way that researchers are using 3-D printing to advance the quality of care. 3-D printed simulations of lifelike body parts allow surgeons in training the opportunity to practice complex surgeries before assisting with the real thing.,"{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/medical_education_and_training.xml', 'value': 'Surgical training is one more way that researchers are using 3-D printing to advance the quality of care. 3-D printed simulations of lifelike body parts allow surgeons in training the opportunity to practice complex surgeries before assisting with the real thing.'}",3-D printing helps surgeons sharpen their craft,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/medical_education_and_training.xml', 'value': '3-D printing helps surgeons sharpen their craft'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/03/190326105545.htm,https://www.sciencedaily.com/releases/2019/03/190326105545.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190326105545.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190326105545-large.jpg', 'height': '337', 'width': '300'}]","Tue, 26 Mar 2019 10:55:45 EDT","[2019, 3, 26, 14, 55, 45, 1, 85, 0]","Autophagy -- the process of recycling cellular material in the body -- can help combat Salmonella and other pathogens, according to researchers who have studied how autophagy can get rid of bacteria, and prevent diseases developing.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/pharmacology.xml', 'value': 'Autophagy -- the process of recycling cellular material in the body -- can help combat Salmonella and other pathogens, according to researchers who have studied how autophagy can get rid of bacteria, and prevent diseases developing.'}",Salmonella could be combated by enhancing body's natural process,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/pharmacology.xml', 'value': ""Salmonella could be combated by enhancing body's natural process""}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/03/190322163344.htm,https://www.sciencedaily.com/releases/2019/03/190322163344.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190322163344.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190322163344-large.jpg', 'height': '200', 'width': '300'}]","Fri, 22 Mar 2019 16:33:44 EDT","[2019, 3, 22, 20, 33, 44, 4, 81, 0]","How deformable cells are, and thus how stiff or squishy they are, plays an important role in retaining blood-forming stem cells in their marrow niches and thus preserving their long-term repopulation capabilities.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/cancer.xml', 'value': 'How deformable cells are, and thus how stiff or squishy they are, plays an important role in retaining blood-forming stem cells in their marrow niches and thus preserving their long-term repopulation capabilities.'}",Squishing blood stem cells could facilitate harvest for transplants,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/cancer.xml', 'value': 'Squishing blood stem cells could facilitate harvest for transplants'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2018/07/180705205154.htm,https://www.sciencedaily.com/releases/2018/07/180705205154.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2018/07/180705205154.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2018/07/180705205154-large.jpg', 'height': '200', 'width': '300'}]","Thu, 05 Jul 2018 20:51:54 EDT","[2018, 7, 6, 0, 51, 54, 4, 187, 0]","Research has shown, in mice, that genetic material can be delivered to damaged cells in the kidneys, a key step toward developing gene therapy to treat chronic kidney disease. The potentially fatal condition affects 30 million Americans, most of whom don't realize they have chronic kidney disease.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/gene_therapy.xml', 'value': ""Research has shown, in mice, that genetic material can be delivered to damaged cells in the kidneys, a key step toward developing gene therapy to treat chronic kidney disease. The potentially fatal condition affects 30 million Americans, most of whom don't realize they have chronic kidney disease.""}",Gene therapy method developed to target damaged kidney cells,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/gene_therapy.xml', 'value': 'Gene therapy method developed to target damaged kidney cells'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/02/190219132911.htm,https://www.sciencedaily.com/releases/2019/02/190219132911.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/02/190219132911.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/02/190219132911-large.jpg', 'height': '301', 'width': '300'}]","Tue, 19 Feb 2019 13:29:11 EST","[2019, 2, 19, 18, 29, 11, 1, 50, 0]","Researchers pinpoint how brain activity changes in mouse models of Parkinson's disease, hinting at what may drive symptoms in humans.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/nervous_system.xml', 'value': ""Researchers pinpoint how brain activity changes in mouse models of Parkinson's disease, hinting at what may drive symptoms in humans.""}",Altered brain activity patterns of Parkinson's captured in mice,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/nervous_system.xml', 'value': ""Altered brain activity patterns of Parkinson's captured in mice""}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/03/190318121041.htm,https://www.sciencedaily.com/releases/2019/03/190318121041.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190318121041.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190318121041-large.jpg', 'height': '332', 'width': '300'}]","Mon, 18 Mar 2019 12:10:41 EDT","[2019, 3, 18, 16, 10, 41, 0, 77, 0]","Cancer researchers report the discovery of an unexpected regulator of the critical protein protein p53, opening the door to the development of drugs that could target it.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/cancer.xml', 'value': 'Cancer researchers report the discovery of an unexpected regulator of the critical protein protein p53, opening the door to the development of drugs that could target it.'}",Key to common cancer pathway,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/cancer.xml', 'value': 'Key to common cancer pathway'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/03/190327112627.htm,https://www.sciencedaily.com/releases/2019/03/190327112627.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190327112627.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190327112627-large.jpg', 'height': '564', 'width': '300'}]","Wed, 27 Mar 2019 11:26:27 EDT","[2019, 3, 27, 15, 26, 27, 2, 86, 0]","Experimenting with mice, researchers report they have successfully used positron emission tomography (PET) scans to calculate in real time how much of an immunotherapy drug reaches a tumor and what parts of a cancer remain unaffected.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/pharmaceuticals.xml', 'value': 'Experimenting with mice, researchers report they have successfully used positron emission tomography (PET) scans to calculate in real time how much of an immunotherapy drug reaches a tumor and what parts of a cancer remain unaffected.'}",Glowing tumors show scientists where cancer drugs are working,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/pharmaceuticals.xml', 'value': 'Glowing tumors show scientists where cancer drugs are working'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/01/190115162311.htm,https://www.sciencedaily.com/releases/2019/01/190115162311.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/01/190115162311.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/01/190115162311-large.jpg', 'height': '169', 'width': '300'}]","Tue, 15 Jan 2019 16:23:11 EST","[2019, 1, 15, 21, 23, 11, 1, 15, 0]","New research has revealed that the protein TDP-43 regulates a gene called Stathmin2 (STMN2). STMN2 shows promise as a therapeutic target and could be the first biomarker ALS, which is extremely difficult to diagnose and treat.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/stem_cells.xml', 'value': 'New research has revealed that the protein TDP-43 regulates a gene called Stathmin2 (STMN2). STMN2 shows promise as a therapeutic target and could be the first biomarker ALS, which is extremely difficult to diagnose and treat.'}",Potential therapeutic target for amyotrophic lateral sclerosis,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/stem_cells.xml', 'value': 'Potential therapeutic target for amyotrophic lateral sclerosis'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/02/190228113622.htm,https://www.sciencedaily.com/releases/2019/02/190228113622.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/02/190228113622.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/02/190228113622-large.jpg', 'height': '213', 'width': '300'}]","Thu, 28 Feb 2019 11:36:22 EST","[2019, 2, 28, 16, 36, 22, 3, 59, 0]","In an attempt to shed light on Zika circulation, scientists decided to investigate the history of the Zika virus in Thailand. They discovered that it has been circulating in the country for at least 16 years and probably longer.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/health_policy.xml', 'value': 'In an attempt to shed light on Zika circulation, scientists decided to investigate the history of the Zika virus in Thailand. They discovered that it has been circulating in the country for at least 16 years and probably longer.'}",Zika: Silent long-term circulation in Thailand,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/health_policy.xml', 'value': 'Zika: Silent long-term circulation in Thailand'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2018/09/180925140415.htm,https://www.sciencedaily.com/releases/2018/09/180925140415.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2018/09/180925140415.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2018/09/180925140415-large.jpg', 'height': '200', 'width': '300'}]","Tue, 25 Sep 2018 14:04:15 EDT","[2018, 9, 25, 18, 4, 15, 1, 268, 0]","A study that reviewed genetic testing results from 1.45 million individuals found that nearly 25 percent of 'variants of uncertain significance' were subsequently reclassified -- sometimes as less likely to be associated with cancer, sometimes as more likely.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/personalized_medicine.xml', 'value': ""A study that reviewed genetic testing results from 1.45 million individuals found that nearly 25 percent of 'variants of uncertain significance' were subsequently reclassified -- sometimes as less likely to be associated with cancer, sometimes as more likely.""}",Genetic testing: Not a one-and-done deal,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/personalized_medicine.xml', 'value': 'Genetic testing: Not a one-and-done deal'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/01/190116140623.htm,https://www.sciencedaily.com/releases/2019/01/190116140623.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/01/190116140623.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/01/190116140623-large.jpg', 'height': '144', 'width': '300'}]","Wed, 16 Jan 2019 14:06:23 EST","[2019, 1, 16, 19, 6, 23, 2, 16, 0]","Using a novel patient-specific stem cell-based therapy, researchers prevented blindness in animal models of geographic atrophy, the advanced 'dry' form of age-related macular degeneration (AMD), which is a leading cause of vision loss among people age 65 and older. The protocols established by the animal study set the stage for a first-in-human clinical trial testing the therapy in people with geographic atrophy, for which there is currently no treatment.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/stem_cells.xml', 'value': ""Using a novel patient-specific stem cell-based therapy, researchers prevented blindness in animal models of geographic atrophy, the advanced 'dry' form of age-related macular degeneration (AMD), which is a leading cause of vision loss among people age 65 and older. The protocols established by the animal study set the stage for a first-in-human clinical trial testing the therapy in people with geographic atrophy, for which there is currently no treatment.""}","Researchers rescue photoreceptors, prevent blindness in animal models of age-related macular degeneration","{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/stem_cells.xml', 'value': 'Researchers rescue photoreceptors, prevent blindness in animal models of age-related macular degeneration'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2018/07/180726162043.htm,https://www.sciencedaily.com/releases/2018/07/180726162043.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2018/07/180726162043.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2018/07/180726162043-large.jpg', 'height': '300', 'width': '300'}]","Thu, 26 Jul 2018 16:20:43 EDT","[2018, 7, 26, 20, 20, 43, 3, 207, 0]","Researchers delayed signs of amyotrophic lateral sclerosis (ALS) in rodents by injecting them with a second-generation drug designed to silence the gene, superoxide dismutase 1 (SOD1). The results suggest the newer version of the drug may be effective at treating an inherited form of the disease caused by mutations in SOD1.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/gene_therapy.xml', 'value': 'Researchers delayed signs of amyotrophic lateral sclerosis (ALS) in rodents by injecting them with a second-generation drug designed to silence the gene, superoxide dismutase 1 (SOD1). The results suggest the newer version of the drug may be effective at treating an inherited form of the disease caused by mutations in SOD1.'}",Next generation ALS drug silences inherited form of the disease in animal models,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/gene_therapy.xml', 'value': 'Next generation ALS drug silences inherited form of the disease in animal models'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/03/190301101812.htm,https://www.sciencedaily.com/releases/2019/03/190301101812.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190301101812.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190301101812-large.jpg', 'height': '231', 'width': '300'}]","Fri, 01 Mar 2019 10:18:12 EST","[2019, 3, 1, 15, 18, 12, 4, 60, 0]",Scientists have been able to rejuvenate stem cells in the brain of aging mice. The revitalized stem cells improve the regeneration of injured or diseased areas in the brain of old mice. The researchers expect that their approach will provide fresh impetus in regenerative medicine and facilitate the development of stem cell therapies.,"{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/stem_cells.xml', 'value': 'Scientists have been able to rejuvenate stem cells in the brain of aging mice. The revitalized stem cells improve the regeneration of injured or diseased areas in the brain of old mice. The researchers expect that their approach will provide fresh impetus in regenerative medicine and facilitate the development of stem cell therapies.'}",Scientists rejuvenate stem cells in the aging brain of mice,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/stem_cells.xml', 'value': 'Scientists rejuvenate stem cells in the aging brain of mice'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2018/11/181108130511.htm,https://www.sciencedaily.com/releases/2018/11/181108130511.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2018/11/181108130511.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2018/11/181108130511-large.jpg', 'height': '441', 'width': '300'}]","Thu, 08 Nov 2018 13:05:11 EST","[2018, 11, 8, 18, 5, 11, 3, 312, 0]","A recent pilot study by kinesiologists found that pedaling while conducting work tasks improved insulin responses to a test meal. Investigators found that insulin levels following the meal were lower when sedentary workers used a pedal desk compared to a standard desk. In addition, work skills were not decreased in the pedaling condition.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/workplace_health.xml', 'value': 'A recent pilot study by kinesiologists found that pedaling while conducting work tasks improved insulin responses to a test meal. Investigators found that insulin levels following the meal were lower when sedentary workers used a pedal desk compared to a standard desk. In addition, work skills were not decreased in the pedaling condition.'}",Pilot study suggests pedal desks could address health risks of sedentary workplace,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/workplace_health.xml', 'value': 'Pilot study suggests pedal desks could address health risks of sedentary workplace'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2018/11/181129103502.htm,https://www.sciencedaily.com/releases/2018/11/181129103502.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2018/11/181129103502.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2018/11/181129103502-large.jpg', 'height': '200', 'width': '300'}]","Thu, 29 Nov 2018 10:35:02 EST","[2018, 11, 29, 15, 35, 2, 3, 333, 0]","Medical physicists have combined magnetic resonance imaging with a proton beam, thus demonstrating that in principle, this commonly used imaging method can indeed work with particle beam cancer treatments. This opens up new opportunities for targeted, healthy tissue-sparing cancer therapy.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/medical_devices.xml', 'value': 'Medical physicists have combined magnetic resonance imaging with a proton beam, thus demonstrating that in principle, this commonly used imaging method can indeed work with particle beam cancer treatments. This opens up new opportunities for targeted, healthy tissue-sparing cancer therapy.'}",High-contrast imaging for cancer therapy with protons,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/medical_devices.xml', 'value': 'High-contrast imaging for cancer therapy with protons'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/02/190219143510.htm,https://www.sciencedaily.com/releases/2019/02/190219143510.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/02/190219143510.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/02/190219143510-large.jpg', 'height': '321', 'width': '300'}]","Tue, 19 Feb 2019 14:35:10 EST","[2019, 2, 19, 19, 35, 10, 1, 50, 0]",Researchers have developed a new way to deliver treatment for cartilage regeneration.,"{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/stem_cells.xml', 'value': 'Researchers have developed a new way to deliver treatment for cartilage regeneration.'}",New therapeutic approach to treating osteoarthritis,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/stem_cells.xml', 'value': 'New therapeutic approach to treating osteoarthritis'}",2019-03-27 15:47:31.683934
